device_id,device_type,room_id,power_consumption,occupancy,temperature,humidity,hour,day_of_week,is_weekend,rolling_avg_power_3h,power_z_score
device_37,Fan,room_4,0.0,1,5.03,64.72,19,Thursday,0,0.0,-1.087054686877467
device_51,Light,room_2,41.27,5,6.16,48.74,19,Thursday,0,30.22666666666667,0.8566796580035928
device_2,Fridge,room_3,118.89,0,5.89,51.16,20,Thursday,0,115.67666666666666,-0.47492030804575375
device_2,Fridge,room_3,118.89,5,17.93,47.48,20,Thursday,0,117.28333333333335,-0.47492030804575375
device_2,Fridge,room_3,118.89,5,5.89,51.16,20,Thursday,0,118.89,-0.47492030804575375
device_2,Fridge,room_3,118.89,0,17.93,47.48,20,Thursday,0,118.89,-0.47492030804575375
device_17,Fan,room_4,0.0,2,7.36,40.09,21,Thursday,0,0.0,-0.8230658475657138
device_17,Fan,room_4,0.0,2,16.5,69.02,21,Thursday,0,0.0,-0.8230658475657138
device_17,Fan,room_4,0.0,3,7.36,40.09,21,Thursday,0,0.0,-0.8230658475657138
device_17,Fan,room_4,0.0,3,16.5,69.02,21,Thursday,0,0.0,-0.8230658475657138
device_77,AC,room_0,0.0,5,10.74,44.62,22,Thursday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,5,15.93,47.17,22,Thursday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,10.74,44.62,22,Thursday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,15.93,47.17,22,Thursday,0,0.0,-0.4956339877842768
device_73,Fridge,room_2,140.77,5,6.19,79.29,23,Thursday,0,142.51333333333335,0.7291386206513605
device_70,Light,room_2,0.0,5,6.19,79.29,23,Thursday,0,0.0,-0.44578947767991917
device_29,Light,room_3,0.0,1,12.56,41.12,2,Friday,0,0.0,-0.5620406633620947
device_29,Light,room_3,0.0,4,12.56,41.12,2,Friday,0,0.0,-0.5620406633620947
device_88,AC,room_3,0.0,4,12.56,41.12,2,Friday,0,0.0,-0.4724665148641903
device_88,AC,room_3,0.0,1,12.56,41.12,2,Friday,0,0.0,-0.4724665148641903
device_92,Fridge,room_3,105.62,1,12.56,41.12,2,Friday,0,106.13333333333333,-1.2255082939620514
device_92,Fridge,room_3,105.62,4,12.56,41.12,2,Friday,0,105.87666666666667,-1.2255082939620514
device_22,Fan,room_4,0.0,4,11.4,47.86,2,Friday,0,0.0,-0.8703058711176014
device_11,Fridge,room_1,130.23,3,8.08,52.78,4,Friday,0,121.77,0.3812426718869038
device_23,Fan,room_1,0.0,3,8.08,52.78,4,Friday,0,0.0,-0.9354445210780419
device_87,TV,room_1,0.0,3,8.08,52.78,4,Friday,0,0.0,-0.4434670289584635
device_45,Light,room_4,0.0,2,7.28,80.78,5,Friday,0,0.0,-0.44729234917782
device_19,AC,room_1,0.0,3,10.53,46.47,7,Friday,0,0.0,-0.6057902524991214
device_19,AC,room_1,0.0,2,10.53,46.47,7,Friday,0,0.0,-0.6057902524991214
device_62,Fridge,room_0,105.66,4,16.17,79.69,7,Friday,0,127.15333333333332,-1.0319845730918549
device_62,Fridge,room_0,105.66,3,16.17,79.69,7,Friday,0,115.48666666666666,-1.0319845730918549
device_55,AC,room_1,0.0,2,10.53,46.47,7,Friday,0,0.0,-0.6490695280687881
device_55,AC,room_1,0.0,3,10.53,46.47,7,Friday,0,0.0,-0.6490695280687881
device_42,Light,room_0,0.0,2,17.71,73.18,8,Friday,0,45.193333333333335,-0.5487216224513556
device_24,AC,room_0,0.0,2,17.71,73.18,8,Friday,0,0.0,-0.5789525266955818
device_89,Light,room_3,0.0,2,13.71,89.31,9,Friday,0,0.0,-0.628045679850853
device_89,Light,room_3,0.0,2,13.4,44.44,9,Friday,0,0.0,-0.628045679850853
device_3,Light,room_1,0.0,2,9.94,70.12,12,Friday,0,27.22,-0.5209502644307904
device_38,Fridge,room_1,141.76,1,7.75,60.76,13,Friday,0,130.57999999999998,1.1803866173355004
device_71,Fan,room_1,0.0,1,7.75,60.76,13,Friday,0,0.0,-0.829317231330717
device_8,AC,room_2,0.0,2,8.45,68.13,14,Friday,0,0.0,-0.6563890906386849
device_8,AC,room_2,0.0,5,8.45,68.13,14,Friday,0,0.0,-0.6563890906386849
device_16,TV,room_1,0.0,1,11.98,45.56,14,Friday,0,0.0,-0.3516010904224833
device_75,Fan,room_4,0.0,5,11.38,60.81,15,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,5,8.91,83.67,15,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,4,8.91,83.67,15,Friday,0,0.0,-0.744694586796692
device_75,Fan,room_4,0.0,4,11.38,60.81,15,Friday,0,0.0,-0.744694586796692
device_4,Fridge,room_1,107.06,4,12.73,59.84,16,Friday,0,114.26666666666667,-1.0856524546730735
device_32,Light,room_4,0.0,4,15.91,47.47,16,Friday,0,37.166666666666664,-0.5372939823145966
device_73,Fridge,room_2,120.82,2,15.41,86.51,16,Friday,0,136.73666666666668,-0.6721095548903452
device_98,TV,room_1,0.0,4,12.73,59.84,16,Friday,0,38.73,-0.5998933151747239
device_96,AC,room_3,0.0,3,7.62,72.54,17,Friday,0,0.0,-0.5465236209377297
device_68,AC,room_3,0.0,3,7.62,72.54,17,Friday,0,0.0,-0.6561450258796392
device_37,Fan,room_4,0.0,2,11.43,46.15,18,Friday,0,0.0,-1.087054686877467
device_37,Fan,room_4,0.0,4,11.43,46.15,18,Friday,0,0.0,-1.087054686877467
device_5,Heater,room_4,1304.15,4,11.43,46.15,18,Friday,0,1314.3166666666668,3.4385644619729296
device_5,Heater,room_4,1304.15,2,11.43,46.15,18,Friday,0,1309.2333333333333,3.4385644619729296
device_52,Heater,room_4,0.0,1,6.04,41.37,22,Friday,0,0.0,-0.22755960629619149
device_22,Fan,room_4,0.0,1,6.04,41.37,22,Friday,0,0.0,-0.8703058711176014
device_47,TV,room_3,0.0,1,15.02,75.41,23,Friday,0,0.0,-0.3864270050224154
device_47,TV,room_3,0.0,1,15.02,75.41,23,Friday,0,0.0,-0.3864270050224154
device_37,Fan,room_4,0.0,3,8.83,68.83,23,Friday,0,0.0,-1.087054686877467
device_14,Fan,room_2,0.0,5,12.59,70.52,0,Saturday,1,0.0,-0.8494730213195972
device_40,AC,room_1,0.0,3,8.92,72.16,0,Saturday,1,0.0,-0.5722034016236349
device_40,AC,room_1,0.0,3,8.92,72.16,0,Saturday,1,0.0,-0.5722034016236349
device_40,AC,room_1,0.0,4,14.5,80.37,2,Saturday,1,0.0,-0.5722034016236349
device_40,AC,room_1,0.0,4,16.17,81.56,2,Saturday,1,0.0,-0.5722034016236349
device_65,Fridge,room_2,107.51,0,10.27,53.14,4,Saturday,1,108.07,-0.8480437480245694
device_65,Fridge,room_2,107.51,1,10.27,53.14,4,Saturday,1,107.79,-0.8480437480245694
device_65,Fridge,room_2,107.51,0,6.22,51.8,4,Saturday,1,107.51,-0.8480437480245694
device_65,Fridge,room_2,107.51,1,6.22,51.8,4,Saturday,1,107.51,-0.8480437480245694
device_65,Fridge,room_2,107.51,0,10.27,53.14,4,Saturday,1,107.51,-0.8480437480245694
device_65,Fridge,room_2,107.51,0,6.22,51.8,4,Saturday,1,107.51,-0.8480437480245694
device_76,TV,room_2,0.0,1,10.27,53.14,4,Saturday,1,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,1,6.22,51.8,4,Saturday,1,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,0,6.22,51.8,4,Saturday,1,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,0,6.22,51.8,4,Saturday,1,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,0,10.27,53.14,4,Saturday,1,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,0,10.27,53.14,4,Saturday,1,0.0,-0.4883013995621119
device_11,Fridge,room_1,104.66,0,10.71,70.32,5,Saturday,1,116.24333333333334,-1.4914341245300438
device_47,TV,room_3,0.0,3,13.45,53.54,7,Saturday,1,0.0,-0.3864270050224154
device_47,TV,room_3,0.0,3,19.36,58.03,7,Saturday,1,0.0,-0.3864270050224154
device_56,Fan,room_3,0.0,3,13.45,53.54,7,Saturday,1,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,3,19.36,58.03,7,Saturday,1,0.0,-0.9382514551195147
device_92,Fridge,room_3,119.38,3,19.36,58.03,7,Saturday,1,110.20666666666666,-0.2318424477704842
device_92,Fridge,room_3,119.38,3,13.45,53.54,7,Saturday,1,114.79333333333334,-0.2318424477704842
device_27,Fridge,room_0,130.34,0,7.41,54.59,7,Saturday,1,110.16000000000001,0.5027948742947653
device_99,TV,room_2,0.0,4,5.38,61.52,8,Saturday,1,45.48,-0.49824970588431766
device_99,TV,room_2,0.0,4,7.56,44.91,8,Saturday,1,0.0,-0.49824970588431766
device_99,TV,room_2,0.0,1,7.56,44.91,8,Saturday,1,0.0,-0.49824970588431766
device_99,TV,room_2,0.0,1,5.38,61.52,8,Saturday,1,0.0,-0.49824970588431766
device_34,Fan,room_1,0.0,1,9.73,44.98,10,Saturday,1,0.0,-0.9857249887324505
device_17,Fan,room_4,0.0,0,12.4,84.49,12,Saturday,1,0.0,-0.8230658475657138
device_17,Fan,room_4,0.0,5,12.4,84.49,12,Saturday,1,0.0,-0.8230658475657138
device_41,AC,room_4,0.0,0,12.4,84.49,12,Saturday,1,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,5,12.4,84.49,12,Saturday,1,0.0,-0.4065081906490917
device_88,AC,room_3,0.0,4,15.96,61.31,13,Saturday,1,0.0,-0.4724665148641903
device_88,AC,room_3,0.0,4,15.96,61.31,13,Saturday,1,0.0,-0.4724665148641903
device_32,Light,room_4,0.0,5,15.24,45.05,14,Saturday,1,18.583333333333332,-0.5372939823145966
device_72,Fan,room_4,0.0,5,15.24,45.05,14,Saturday,1,0.0,-1.0197739614498915
device_21,Fan,room_1,0.0,4,13.59,66.03,14,Saturday,1,0.0,-1.0458934202532242
device_21,Fan,room_1,0.0,4,16.72,56.6,14,Saturday,1,0.0,-1.0458934202532242
device_21,Fan,room_1,0.0,3,13.59,66.03,14,Saturday,1,0.0,-1.0458934202532242
device_21,Fan,room_1,0.0,3,16.72,56.6,14,Saturday,1,0.0,-1.0458934202532242
device_26,Heater,room_4,1238.68,2,8.53,55.64,16,Saturday,1,1418.6200000000001,2.176551887967773
device_63,Fridge,room_1,137.06,1,14.45,61.39,17,Saturday,1,118.36666666666667,1.2520757917147811
device_63,Fridge,room_1,137.06,1,18.28,69.47,17,Saturday,1,127.71333333333332,1.2520757917147811
device_19,AC,room_1,0.0,1,18.28,69.47,17,Saturday,1,0.0,-0.6057902524991214
device_19,AC,room_1,0.0,1,14.45,61.39,17,Saturday,1,0.0,-0.6057902524991214
device_41,AC,room_4,0.0,4,12.79,71.4,18,Saturday,1,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,4,8.19,71.01,18,Saturday,1,0.0,-0.4065081906490917
device_98,TV,room_1,98.89,5,11.24,49.31,19,Saturday,1,32.96333333333333,1.2143179938954003
device_82,Heater,room_1,1285.04,5,11.24,49.31,19,Saturday,1,428.34666666666664,2.209630398275296
device_36,Light,room_1,47.9,5,11.24,49.31,19,Saturday,1,15.966666666666667,1.0722253908211883
device_89,Light,room_3,79.38,1,12.64,65.35,22,Saturday,1,26.459999999999997,1.8510408564234888
device_72,Fan,room_4,0.0,3,13.14,51.26,22,Saturday,1,0.0,-1.0197739614498915
device_77,AC,room_0,0.0,3,14.96,64.52,22,Saturday,1,0.0,-0.4956339877842768
device_86,Heater,room_0,0.0,2,10.4,49.96,23,Saturday,1,0.0,-0.41923438113301126
device_94,AC,room_0,0.0,2,10.4,49.96,23,Saturday,1,0.0,-0.5373129221201569
device_19,AC,room_1,0.0,3,14.99,58.44,0,Sunday,1,0.0,-0.6057902524991214
device_19,AC,room_1,0.0,3,17.86,48.9,0,Sunday,1,0.0,-0.6057902524991214
device_87,TV,room_1,0.0,3,14.99,58.44,0,Sunday,1,0.0,-0.4434670289584635
device_87,TV,room_1,0.0,3,17.86,48.9,0,Sunday,1,0.0,-0.4434670289584635
device_58,Fan,room_1,0.0,3,7.74,51.23,1,Sunday,1,0.0,-1.0417778107391764
device_58,Fan,room_1,0.0,2,7.74,51.23,1,Sunday,1,0.0,-1.0417778107391764
device_17,Fan,room_4,0.0,2,11.2,83.27,1,Sunday,1,0.0,-0.8230658475657138
device_82,Heater,room_1,0.0,2,7.74,51.23,1,Sunday,1,428.34666666666664,-0.36824272129035923
device_82,Heater,room_1,0.0,3,7.74,51.23,1,Sunday,1,428.34666666666664,-0.36824272129035923
device_13,Heater,room_2,0.0,5,9.85,58.21,2,Sunday,1,0.0,-0.40862288185268436
device_96,AC,room_3,0.0,3,17.72,86.25,2,Sunday,1,0.0,-0.5465236209377297
device_54,Heater,room_3,0.0,3,17.72,86.25,2,Sunday,1,915.38,-0.31679275686207625
device_100,AC,room_2,0.0,5,9.85,58.21,2,Sunday,1,0.0,-0.6674818573087704
device_27,Fridge,room_0,148.59,2,17.41,71.47,3,Sunday,1,126.33333333333333,1.658561694663507
device_27,Fridge,room_0,148.59,2,5.24,42.01,3,Sunday,1,142.50666666666666,1.658561694663507
device_74,AC,room_0,0.0,2,17.41,71.47,3,Sunday,1,0.0,-0.6021968984318531
device_74,AC,room_0,0.0,2,5.24,42.01,3,Sunday,1,0.0,-0.6021968984318531
device_48,Heater,room_0,0.0,2,17.41,71.47,3,Sunday,1,1178.5733333333333,-0.4500339417353268
device_48,Heater,room_0,0.0,2,5.24,42.01,3,Sunday,1,589.2866666666666,-0.4500339417353268
device_84,AC,room_2,0.0,2,14.85,63.83,4,Sunday,1,0.0,-0.8001284891039806
device_84,AC,room_2,0.0,2,7.25,56.94,4,Sunday,1,0.0,-0.8001284891039806
device_53,Fridge,room_0,117.61,2,11.65,77.71,5,Sunday,1,126.52,-0.6008308763432265
device_53,Fridge,room_0,117.61,2,10.44,51.54,5,Sunday,1,122.41000000000001,-0.6008308763432265
device_48,Heater,room_0,0.0,4,7.53,48.85,6,Sunday,1,0.0,-0.4500339417353268
device_48,Heater,room_0,0.0,4,16.4,80.86,6,Sunday,1,0.0,-0.4500339417353268
device_77,AC,room_0,0.0,4,7.53,48.85,6,Sunday,1,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,16.4,80.86,6,Sunday,1,0.0,-0.4956339877842768
device_85,TV,room_1,0.0,3,11.74,58.78,6,Sunday,1,71.01333333333332,-0.5743179395046071
device_53,Fridge,room_0,137.5,2,19.72,71.1,8,Sunday,1,124.24000000000001,0.9202327198538254
device_80,AC,room_0,0.0,2,19.72,71.1,8,Sunday,1,0.0,-0.5535739511270962
device_13,Heater,room_2,1502.02,0,19.74,63.64,8,Sunday,1,500.67333333333335,2.4845885733918567
device_13,Heater,room_2,1502.02,4,19.74,63.64,8,Sunday,1,1001.3466666666667,2.4845885733918567
device_5,Heater,room_4,0.0,4,15.03,65.19,9,Sunday,1,869.4333333333334,-0.27386769896886054
device_5,Heater,room_4,0.0,4,14.65,71.64,9,Sunday,1,434.7166666666667,-0.27386769896886054
device_26,Heater,room_4,0.0,4,15.03,65.19,9,Sunday,1,915.7566666666667,-0.3716530728361341
device_26,Heater,room_4,0.0,4,14.65,71.64,9,Sunday,1,412.8933333333334,-0.3716530728361341
device_60,Fridge,room_3,141.02,4,18.2,55.43,10,Sunday,1,128.54666666666665,1.1005633312622154
device_1,Light,room_1,0.0,0,17.09,54.73,12,Sunday,1,0.0,-0.3884908713157603
device_1,Light,room_1,0.0,0,17.09,54.73,12,Sunday,1,0.0,-0.3884908713157603
device_54,Heater,room_3,1215.75,4,8.86,61.68,12,Sunday,1,862.9399999999999,2.752026976308096
device_67,Light,room_2,0.0,1,14.23,71.35,12,Sunday,1,0.0,-0.5316592728755944
device_67,Light,room_2,0.0,1,9.59,55.29,12,Sunday,1,0.0,-0.5316592728755944
device_22,Fan,room_4,0.0,3,6.82,44.93,13,Sunday,1,0.0,-0.8703058711176014
device_74,AC,room_0,0.0,0,6.07,72.83,14,Sunday,1,0.0,-0.6021968984318531
device_71,Fan,room_1,0.0,4,19.23,61.95,16,Sunday,1,0.0,-0.829317231330717
device_4,Fridge,room_1,127.18,3,5.08,60.32,17,Sunday,1,122.17,0.2506396311109372
device_94,AC,room_0,0.0,3,11.31,86.58,18,Sunday,1,0.0,-0.5373129221201569
device_94,AC,room_0,0.0,3,16.53,61.71,18,Sunday,1,0.0,-0.5373129221201569
device_59,Fridge,room_0,138.88,3,16.53,61.71,18,Sunday,1,140.25666666666666,0.8645343653361066
device_59,Fridge,room_0,138.88,3,11.31,86.58,18,Sunday,1,139.96333333333334,0.8645343653361066
device_24,AC,room_0,0.0,3,11.31,86.58,18,Sunday,1,0.0,-0.5789525266955818
device_24,AC,room_0,0.0,3,16.53,61.71,18,Sunday,1,0.0,-0.5789525266955818
device_32,Light,room_4,78.43,0,19.44,79.75,19,Sunday,1,26.143333333333334,2.395356804219573
device_36,Light,room_1,38.63,1,18.2,48.68,19,Sunday,1,28.843333333333334,0.7535898359614249
device_3,Light,room_1,64.76,1,12.77,80.41,20,Sunday,1,35.196666666666665,2.0695801865658883
device_3,Light,room_1,64.76,3,12.77,80.41,20,Sunday,1,43.17333333333334,2.0695801865658883
device_14,Fan,room_2,0.0,5,6.22,54.1,20,Sunday,1,0.0,-0.8494730213195972
device_14,Fan,room_2,0.0,5,17.84,41.39,20,Sunday,1,0.0,-0.8494730213195972
device_19,AC,room_1,0.0,3,12.77,80.41,20,Sunday,1,0.0,-0.6057902524991214
device_19,AC,room_1,0.0,1,12.77,80.41,20,Sunday,1,0.0,-0.6057902524991214
device_81,AC,room_2,0.0,5,15.41,86.53,22,Sunday,1,0.0,-0.6753821585368098
device_5,Heater,room_4,0.0,2,9.95,76.57,23,Sunday,1,0.0,-0.27386769896886054
device_1,Light,room_1,0.0,3,14.82,58.3,0,Monday,0,0.0,-0.3884908713157603
device_1,Light,room_1,0.0,3,5.35,88.27,0,Monday,0,0.0,-0.3884908713157603
device_28,TV,room_2,0.0,5,11.87,45.01,2,Monday,0,0.0,-0.609275300037559
device_38,Fridge,room_1,140.45,3,15.3,68.01,3,Monday,0,135.73333333333332,1.0927191711892965
device_38,Fridge,room_1,140.45,3,17.2,71.75,3,Monday,0,140.88666666666666,1.0927191711892965
device_56,Fan,room_3,0.0,5,13.82,57.2,3,Monday,0,0.0,-0.9382514551195147
device_52,Heater,room_4,0.0,1,19.68,57.38,4,Monday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,5,19.68,57.38,4,Monday,0,0.0,-0.22755960629619149
device_41,AC,room_4,0.0,5,13.25,57.98,6,Monday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,2,13.25,57.98,6,Monday,0,0.0,-0.4065081906490917
device_26,Heater,room_4,0.0,2,13.25,57.98,6,Monday,0,0.0,-0.3716530728361341
device_26,Heater,room_4,0.0,5,13.25,57.98,6,Monday,0,0.0,-0.3716530728361341
device_5,Heater,room_4,0.0,2,14.71,58.19,7,Monday,0,0.0,-0.27386769896886054
device_48,Heater,room_0,1667.71,5,18.65,86.85,9,Monday,0,555.9033333333333,2.3564394332486427
device_72,Fan,room_4,0.0,4,15.66,89.45,10,Monday,0,0.0,-1.0197739614498915
device_37,Fan,room_4,0.0,4,15.66,89.45,10,Monday,0,0.0,-1.087054686877467
device_78,AC,room_2,0.0,1,15.29,89.23,11,Monday,0,0.0,-0.556042372496867
device_78,AC,room_2,0.0,3,15.29,89.23,11,Monday,0,0.0,-0.556042372496867
device_86,Heater,room_0,1735.6,0,16.51,87.07,11,Monday,0,578.5333333333333,2.6545865412019505
device_86,Heater,room_0,1735.6,0,16.51,87.07,11,Monday,0,1157.0666666666666,2.6545865412019505
device_41,AC,room_4,0.0,0,13.6,80.56,12,Monday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,0,13.6,80.56,12,Monday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,1,13.6,80.56,12,Monday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,3,13.6,80.56,12,Monday,0,0.0,-0.4065081906490917
device_16,TV,room_1,0.0,1,12.45,79.67,13,Monday,0,0.0,-0.3516010904224833
device_16,TV,room_1,0.0,1,6.62,83.13,13,Monday,0,0.0,-0.3516010904224833
device_76,TV,room_2,0.0,1,17.34,73.33,13,Monday,0,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,5,17.34,73.33,13,Monday,0,0.0,-0.4883013995621119
device_74,AC,room_0,0.0,4,18.72,45.23,14,Monday,0,0.0,-0.6021968984318531
device_3,Light,room_1,0.0,1,18.87,71.85,14,Monday,0,43.17333333333334,-0.5209502644307904
device_3,Light,room_1,0.0,1,18.87,71.85,14,Monday,0,21.58666666666667,-0.5209502644307904
device_74,AC,room_0,0.0,4,18.72,45.23,14,Monday,0,0.0,-0.6021968984318531
device_80,AC,room_0,0.0,1,11.84,48.93,18,Monday,0,0.0,-0.5535739511270962
device_80,AC,room_0,0.0,1,13.77,80.79,18,Monday,0,0.0,-0.5535739511270962
device_80,AC,room_0,0.0,1,17.51,45.25,18,Monday,0,0.0,-0.5535739511270962
device_80,AC,room_0,0.0,1,11.84,48.93,18,Monday,0,0.0,-0.5535739511270962
device_80,AC,room_0,0.0,1,13.77,80.79,18,Monday,0,0.0,-0.5535739511270962
device_80,AC,room_0,0.0,1,17.51,45.25,18,Monday,0,0.0,-0.5535739511270962
device_69,AC,room_4,0.0,1,9.07,49.03,19,Monday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,3,9.07,49.03,19,Monday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,1,9.07,49.03,19,Monday,0,0.0,-0.45503862216920243
device_6,TV,room_3,146.3,4,16.18,75.4,20,Monday,0,48.76666666666667,2.277434693623034
device_10,AC,room_4,0.0,2,15.53,54.27,20,Monday,0,0.0,-0.5614817112962487
device_10,AC,room_4,0.0,5,15.53,54.27,20,Monday,0,0.0,-0.5614817112962487
device_89,Light,room_3,78.75,4,16.18,75.4,20,Monday,0,52.71,1.8313655664530577
device_41,AC,room_4,0.0,5,17.92,68.47,21,Monday,0,0.0,-0.4065081906490917
device_97,AC,room_3,0.0,4,18.72,55.43,21,Monday,0,0.0,-0.5706444563805747
device_95,TV,room_2,0.0,3,7.59,45.73,23,Monday,0,96.19333333333333,-0.5677522893543903
device_28,TV,room_2,0.0,5,14.98,68.44,0,Tuesday,0,0.0,-0.609275300037559
device_28,TV,room_2,0.0,5,7.14,64.47,0,Tuesday,0,0.0,-0.609275300037559
device_14,Fan,room_2,0.0,5,14.98,68.44,0,Tuesday,0,0.0,-0.8494730213195972
device_14,Fan,room_2,0.0,5,7.14,64.47,0,Tuesday,0,0.0,-0.8494730213195972
device_98,TV,room_1,0.0,0,14.56,79.34,1,Tuesday,0,32.96333333333333,-0.5998933151747239
device_98,TV,room_1,0.0,1,14.56,79.34,1,Tuesday,0,32.96333333333333,-0.5998933151747239
device_14,Fan,room_2,0.0,2,14.55,70.62,2,Tuesday,0,0.0,-0.8494730213195972
device_14,Fan,room_2,0.0,1,14.55,70.62,2,Tuesday,0,0.0,-0.8494730213195972
device_22,Fan,room_4,0.0,1,15.72,50.99,3,Tuesday,0,0.0,-0.8703058711176014
device_22,Fan,room_4,0.0,1,9.1,63.38,3,Tuesday,0,0.0,-0.8703058711176014
device_19,AC,room_1,0.0,5,6.66,89.68,4,Tuesday,0,0.0,-0.6057902524991214
device_14,Fan,room_2,0.0,3,7.99,46.79,4,Tuesday,0,0.0,-0.8494730213195972
device_35,AC,room_0,0.0,3,10.02,65.11,5,Tuesday,0,0.0,-0.624374469605913
device_35,AC,room_0,0.0,5,10.02,65.11,5,Tuesday,0,0.0,-0.624374469605913
device_56,Fan,room_3,0.0,5,13.72,56.13,6,Tuesday,0,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,0,13.72,56.13,6,Tuesday,0,0.0,-0.9382514551195147
device_13,Heater,room_2,0.0,0,5.54,85.09,7,Tuesday,0,1001.3466666666667,-0.40862288185268436
device_13,Heater,room_2,0.0,0,6.37,67.15,7,Tuesday,0,500.67333333333335,-0.40862288185268436
device_49,TV,room_2,0.0,0,5.54,85.09,7,Tuesday,0,33.81666666666667,-0.5316807040417991
device_49,TV,room_2,0.0,0,6.37,67.15,7,Tuesday,0,33.81666666666667,-0.5316807040417991
device_78,AC,room_2,0.0,2,18.54,58.62,8,Tuesday,0,0.0,-0.556042372496867
device_78,AC,room_2,0.0,2,7.63,76.4,8,Tuesday,0,0.0,-0.556042372496867
device_7,Light,room_2,0.0,2,18.54,58.62,8,Tuesday,0,0.0,-0.6201756573001611
device_7,Light,room_2,0.0,2,7.63,76.4,8,Tuesday,0,0.0,-0.6201756573001611
device_15,TV,room_0,0.0,3,7.17,77.86,9,Tuesday,0,33.21333333333333,-0.47744563880379776
device_7,Light,room_2,0.0,5,10.05,68.67,9,Tuesday,0,0.0,-0.6201756573001611
device_74,AC,room_0,0.0,3,7.17,77.86,9,Tuesday,0,0.0,-0.6021968984318531
device_36,Light,room_1,0.0,4,13.22,73.53,10,Tuesday,0,28.843333333333334,-0.5742301731251628
device_27,Fridge,room_0,110.18,3,12.05,47.8,11,Tuesday,0,135.78666666666666,-0.7739316516577731
device_94,AC,room_0,0.0,3,12.05,47.8,11,Tuesday,0,0.0,-0.5373129221201569
device_24,AC,room_0,0.0,2,18.12,44.98,12,Tuesday,0,0.0,-0.5789525266955818
device_24,AC,room_0,0.0,2,6.77,51.73,12,Tuesday,0,0.0,-0.5789525266955818
device_90,Light,room_0,0.0,2,6.77,51.73,12,Tuesday,0,0.0,-0.47985656211391764
device_90,Light,room_0,0.0,2,18.12,44.98,12,Tuesday,0,0.0,-0.47985656211391764
device_89,Light,room_3,0.0,1,13.3,87.52,12,Tuesday,0,52.71,-0.628045679850853
device_41,AC,room_4,0.0,1,13.98,86.35,13,Tuesday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,0,13.98,86.35,13,Tuesday,0,0.0,-0.4065081906490917
device_41,AC,room_4,0.0,0,13.98,86.35,13,Tuesday,0,0.0,-0.4065081906490917
device_22,Fan,room_4,0.0,1,13.98,86.35,13,Tuesday,0,0.0,-0.8703058711176014
device_22,Fan,room_4,0.0,0,13.98,86.35,13,Tuesday,0,0.0,-0.8703058711176014
device_22,Fan,room_4,0.0,0,13.98,86.35,13,Tuesday,0,0.0,-0.8703058711176014
device_61,AC,room_4,0.0,0,13.98,86.35,13,Tuesday,0,0.0,-0.51075247290831
device_61,AC,room_4,0.0,0,13.98,86.35,13,Tuesday,0,0.0,-0.51075247290831
device_61,AC,room_4,0.0,1,13.98,86.35,13,Tuesday,0,0.0,-0.51075247290831
device_2,Fridge,room_3,148.48,3,15.46,46.41,14,Tuesday,0,128.75333333333333,1.5013448153678899
device_2,Fridge,room_3,148.48,4,15.46,46.41,14,Tuesday,0,138.61666666666667,1.5013448153678899
device_2,Fridge,room_3,148.48,5,15.46,46.41,14,Tuesday,0,148.48,1.5013448153678899
device_2,Fridge,room_3,148.48,4,15.46,46.41,14,Tuesday,0,148.48,1.5013448153678899
device_73,Fridge,room_2,114.53,5,5.22,59.2,15,Tuesday,0,125.37333333333335,-1.1139065987077543
device_73,Fridge,room_2,114.53,5,11.29,45.64,15,Tuesday,0,116.62666666666667,-1.1139065987077543
device_63,Fridge,room_1,122.94,1,10.04,56.4,17,Tuesday,0,132.35333333333335,0.15554845939370407
device_63,Fridge,room_1,122.94,1,12.59,67.93,17,Tuesday,0,127.64666666666669,0.15554845939370407
